Age,SSec_Category,Gender,Hobby,Education_Duration,Housing,Profession,Loan Status,Working_Hours,Investment,Loan,Dependents,Marital_Status,Yearly_Breaks,Number_of_Siblings,Employer_Kind,City,Income,Answer,Country,Debt_Paid,Id
37.0,4,M,9,14.0,Condo,9,Paid,,20.0,2000.0,5,,0,4,MNC,38,151671.413,0,Canada,29336,47565
34.0,4,F,5,5.0,Apartment,0,EMI,47.0,20.0,2000.0,1,Single,1,3,Self-employed,31,150159.864,0,Canada,45182,47567
33.0,4,F,9,14.0,,2,Critical,9.0,20.0,2000.0,1,Single,0,3,MNC,38,183610.428,0,Canada,27897,47569
25.0,4,M,15,11.0,Apartment,0,EMI,42.0,20.0,2000.0,4,Separated,1,2,MNC,25,195262.89,0,Canada,33820,47571
44.0,4,M,11,10.0,Trailer,5,EMI,,20.0,2000.0,6,Single,0,4,MNC,38,173953.202,1,Canada,44801,47572
32.0,4,F,2,9.0,Trailer,2,EMI,61.0,20.0,2000.0,1,Single,0,3,Self-employed,38,111172.504,1,Canada,12111,47573
34.0,1,F,15,11.0,Condo,6,EMI,46.0,20.0,2000.0,1,Single,0,2,Self-employed,38,299647.729,1,Canada,26006,47575
47.0,4,F,8,12.0,Trailer,3,EMI,62.0,7708.0,2000.0,1,Single,1,4,,38,210313.505,1,Canada,21735,47576
50.0,4,F,0,7.0,Condo,3,Critical,42.0,20.0,2000.0,1,Single,0,4,Self-employed,38,152831.158,0,Canada,15178,47577
28.0,4,F,8,12.0,Trailer,13,EMI,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,119566.43400000001,0,Canada,33367,47578
44.0,4,F,12,15.0,Slum,3,Applied,,20.0,2000.0,1,Single,1,3,MNC,38,325965.965,1,Canada,34834,47579
35.0,4,M,11,10.0,Apartment,7,EMI,42.0,20.0,2000.0,5,Divorced with Children,0,2,MNC,38,31140.153,0,Canada,14129,47581
40.0,4,F,6,6.0,Condo,6,EMI,26.0,20.0,2000.0,2,Separated,1,4,,38,192438.557,0,Canada,15433,47584
57.0,4,F,14,16.0,Trailer,7,EMI,,27848.0,2000.0,2,Married,0,2,Self-employed,38,220479.87699999998,1,Canada,32056,47586
36.0,2,M,11,10.0,Condo,5,EMI,42.0,20.0,2000.0,2,Separated,1,2,MNC,38,230541.322,0,Canada,19001,47588
37.0,4,M,11,10.0,Condo,2,EMI,45.0,20.0,2000.0,2,Separated,0,2,MNC,38,134467.199,0,Canada,25633,47589
39.0,4,F,15,11.0,Condo,2,EMI,42.0,20.0,2000.0,1,Single,0,2,Self-employed,28,170526.267,0,Canada,13465,47590
17.0,4,F,2,9.0,Slum,0,EMI,11.0,20.0,2000.0,4,Separated,1,3,MNC,38,258906.048,0,Canada,10980,47591
45.0,4,F,11,10.0,,10,Overdue,42.0,20.0,2000.0,1,,0,3,,38,210479.865,0,Canada,38752,47592
53.0,4,F,11,10.0,Trailer,3,EMI,42.0,20.0,2000.0,1,Single,1,2,Self-employed,38,184954.885,0,Canada,23814,47594
35.0,4,M,12,15.0,Condo,9,Overdue,42.0,20.0,2000.0,5,Married,0,3,Self-employed,38,106350.651,0,Canada,10786,47595
27.0,4,F,7,13.0,Apartment,7,EMI,22.0,20.0,2000.0,4,Separated,1,3,Self-employed,38,186510.237,0,Canada,26379,47596
32.0,4,F,9,14.0,Trailer,3,Critical,37.0,15044.0,2000.0,1,Single,0,4,MNC,38,443110.36799999996,1,Canada,19880,47597
39.0,4,F,11,10.0,,13,EMI,42.0,20.0,2000.0,1,Single,1,2,Self-employed,38,193649.711,0,Canada,18204,47598
27.0,4,M,9,14.0,Bungalow,3,EMI,,15044.0,2000.0,6,Single,1,2,,4,132931.03,1,Canada,40405,47600
35.0,4,F,8,12.0,Slum,2,Critical,32.0,20.0,2000.0,1,,0,3,Self-employed,38,50879.901,0,Canada,29404,47601
53.0,4,F,12,15.0,,11,EMI,42.0,10540.0,2000.0,2,Married,1,4,Self-employed,38,179503.652,1,Canada,25707,47602
50.0,4,M,11,10.0,Condo,3,EMI,47.0,20.0,2000.0,6,Single,0,4,Self-employed,38,224885.35600000003,0,Canada,18374,47603
55.0,4,F,6,6.0,,13,EMI,52.0,20.0,2000.0,1,Single,1,4,MNC,38,114830.42800000001,0,Canada,24785,47604
65.0,4,F,9,14.0,Bungalow,3,EMI,42.0,20.0,2000.0,1,Single,0,3,Self-employed,38,193996.796,1,Canada,48853,47605
18.0,4,F,15,11.0,Slum,7,EMI,22.0,20.0,2000.0,4,Separated,1,2,MNC,38,29473.29,0,Canada,21374,47606
56.0,4,F,9,14.0,,11,EMI,,20.0,3902.0,1,Single,1,3,MNC,38,93723.10699999999,1,Canada,49479,47607
64.0,4,F,1,8.0,Apartment,9,EMI,4.0,20.0,4377.0,1,,0,2,Self-employed,38,200222.693,1,Canada,29081,47610
24.0,4,M,9,14.0,Slum,0,EMI,42.0,20.0,2000.0,4,Separated,1,2,Self-employed,38,193220.171,0,Canada,49602,47611
40.0,4,F,15,11.0,,11,EMI,47.0,20.0,2000.0,1,Single,1,3,Self-employed,38,146576.059,1,Canada,15298,47612
16.0,4,F,11,10.0,Trailer,13,Not Applied,42.0,20.0,2000.0,4,Separated,1,4,Self-employed,38,263537.19899999996,0,Canada,29324,47613
32.0,4,M,11,10.0,Condo,11,EMI,,20.0,2000.0,6,Single,1,4,MNC,38,197928.035,0,Canada,28240,47614
28.0,3,F,11,10.0,Apartment,2,EMI,34.0,20.0,2000.0,1,Single,1,4,,38,417062.326,0,Canada,13947,47616
35.0,4,M,15,11.0,Apartment,7,EMI,58.0,20.0,2000.0,5,Married,0,2,Self-employed,38,134595.922,0,Canada,38570,47618
44.0,4,M,15,11.0,Condo,6,EMI,42.0,20.0,2000.0,2,Married,1,3,Self-employed,38,207094.885,0,Canada,35392,47620
28.0,1,F,12,15.0,Trailer,9,EMI,,20.0,2000.0,2,Separated,1,3,Self-employed,19,311125.675,1,Canada,15575,47621
50.0,4,F,11,10.0,Slum,2,EMI,52.0,7318.0,2000.0,1,Single,0,4,MNC,38,212061.155,1,Canada,42900,47622
21.0,2,F,11,10.0,Bungalow,7,Applied,42.0,20.0,2000.0,4,Separated,1,3,Self-employed,38,457037.359,0,Canada,26617,47623
33.0,4,F,15,11.0,Apartment,2,Critical,42.0,20.0,2000.0,2,Divorced,0,2,,38,139124.938,0,Canada,41232,47624
33.0,4,F,12,15.0,Condo,2,EMI,42.0,20.0,2000.0,1,Single,1,3,Self-employed,38,120067.51199999999,0,Canada,17144,47626
48.0,4,M,15,11.0,Slum,3,Overdue,,20.0,2000.0,2,,0,4,MNC,38,44330.21599999999,0,Canada,36525,47628
37.0,4,F,11,10.0,Apartment,5,EMI,42.0,20.0,2000.0,5,Married,0,4,MNC,38,410919.143,0,Canada,29223,47630
20.0,4,F,9,14.0,Apartment,11,EMI,42.0,20.0,2000.0,1,Single,1,4,Self-employed,38,383127.625,0,Canada,41487,47631
31.0,4,F,11,10.0,Condo,2,EMI,42.0,20.0,2000.0,1,Single,1,3,,38,79595.742,0,Canada,23382,47632
40.0,4,F,12,15.0,Trailer,11,EMI,52.0,20.0,2000.0,2,Married,0,3,MNC,38,239431.488,0,Canada,24767,47633
29.0,4,F,9,14.0,Bungalow,0,EMI,52.0,20.0,2000.0,1,Single,1,4,Self-employed,38,333087.11600000004,1,Canada,43035,47634
21.0,4,F,11,10.0,,2,EMI,42.0,20.0,2000.0,1,Single,0,3,MNC,38,239716.45,0,Canada,15787,47636
31.0,4,M,11,10.0,Condo,2,EMI,42.0,20.0,2000.0,6,,1,3,MNC,38,170225.599,0,Canada,32756,47637
46.0,4,M,15,11.0,Bungalow,3,Applied,54.0,20.0,2000.0,2,Married,1,4,Self-employed,38,112186.662,0,Canada,25625,47638
44.0,1,M,4,4.0,Condo,7,EMI,42.0,20.0,2000.0,6,Single,0,3,Self-employed,29,79533.90299999999,1,Canada,32811,47639
42.0,2,M,12,15.0,Condo,0,Overdue,54.0,20.0,2000.0,2,Separated,0,2,MNC,38,188232.47,0,Canada,44993,47641
18.0,4,F,15,11.0,,13,EMI,,20.0,2000.0,4,Separated,1,3,MNC,38,313102.774,0,Canada,20633,47642
42.0,4,F,7,13.0,,2,EMI,42.0,20.0,2000.0,1,Single,1,3,MNC,38,255492.431,1,Canada,49817,47643
49.0,4,F,9,14.0,Apartment,2,EMI,42.0,15044.0,2000.0,1,Single,0,4,MNC,38,282402.033,1,Canada,39248,47644
29.0,4,M,15,11.0,Condo,0,EMI,42.0,20.0,2000.0,6,Single,0,4,MNC,38,200347.482,0,Canada,33993,47647
35.0,4,F,11,10.0,Condo,9,EMI,42.0,20.0,2000.0,1,Single,0,3,,3,157890.775,0,Canada,25867,47648
88.0,4,M,11,10.0,Trailer,0,EMI,,20.0,2000.0,2,Separated,0,3,MNC,38,201772.915,1,Canada,26020,47649
47.0,4,F,9,14.0,Condo,11,EMI,52.0,20.0,2000.0,1,Single,0,3,MNC,38,187591.083,1,Canada,33886,47650
44.0,4,F,12,15.0,Apartment,0,Applied,42.0,20.0,2000.0,1,Single,1,2,MNC,38,191452.42,0,Canada,18634,47651
51.0,4,F,5,5.0,Trailer,7,EMI,42.0,20.0,2000.0,4,Separated,0,2,Self-employed,38,180853.891,0,Canada,43296,47652
15.0,4,F,2,9.0,Condo,7,EMI,34.0,20.0,2000.0,4,Separated,0,4,MNC,38,156327.166,0,Canada,46659,47653
41.0,4,F,3,3.0,Condo,4,EMI,72.0,20.0,2000.0,1,Single,1,3,Self-employed,25,393414.74600000004,0,Canada,18739,47654
23.0,4,M,11,10.0,,11,EMI,,20.0,2000.0,4,Separated,1,3,,25,369905.24,0,Canada,40598,47656
33.0,4,M,7,13.0,Slum,6,EMI,46.0,20.0,2000.0,2,Separated,0,2,Self-employed,38,321103.575,1,Canada,42693,47657
86.0,4,F,9,14.0,Condo,3,EMI,52.0,20.0,3816.0,2,Separated,0,2,MNC,38,29536.917999999998,0,Canada,14497,47659
49.0,4,F,9,14.0,Bungalow,3,EMI,47.0,20.0,2000.0,1,Single,0,4,Self-employed,38,224570.468,1,Canada,44985,47660
29.0,4,M,15,11.0,,0,EMI,42.0,20.0,2000.0,2,Separated,1,4,Self-employed,38,275553.174,0,Canada,22403,47661
42.0,4,F,7,13.0,Apartment,6,EMI,44.0,20.0,2000.0,1,,0,2,,38,57450.417,0,Canada,46171,47664
41.0,4,M,3,3.0,Slum,0,EMI,32.0,20.0,2000.0,5,Separated,0,2,Self-employed,5,211669.331,0,Canada,47894,47665
29.0,4,F,14,16.0,Bungalow,9,EMI,72.0,20.0,3977.0,1,Single,1,3,MNC,38,224779.277,1,Canada,48310,47666
19.0,4,M,15,11.0,Condo,0,EMI,20.0,20.0,2000.0,4,Separated,1,3,MNC,38,117885.115,0,Canada,26323,47667
23.0,2,M,9,14.0,,0,EMI,42.0,20.0,2000.0,4,Separated,1,3,MNC,38,143829.00400000002,0,Canada,43876,47668
50.0,4,F,15,11.0,,10,Applied,42.0,20.0,2000.0,1,Single,0,2,MNC,38,152411.128,1,Canada,34629,47669
16.0,2,F,15,11.0,Trailer,5,EMI,22.0,20.0,2000.0,4,Separated,1,4,MNC,38,148813.62,0,Canada,23550,47671
24.0,4,F,11,10.0,Condo,2,EMI,42.0,20.0,2000.0,1,,1,2,MNC,38,171950.93399999998,0,Canada,10157,47673
27.0,4,M,11,10.0,Bungalow,7,EMI,27.0,20.0,2000.0,2,Divorced with Children,0,4,MNC,38,262442.614,0,Canada,17050,47674
35.0,4,F,11,10.0,Bungalow,4,EMI,47.0,20.0,2000.0,2,Separated,0,2,MNC,38,58943.295,0,Canada,15670,47675
22.0,2,M,15,11.0,Condo,6,EMI,47.0,2617.0,2000.0,4,Separated,0,3,MNC,38,143691.637,0,Canada,14208,47676
33.0,4,F,11,10.0,Trailer,0,EMI,42.0,20.0,2000.0,1,Single,0,3,MNC,38,137199.402,0,Canada,40079,47678
36.0,4,F,15,11.0,Trailer,3,EMI,42.0,20.0,2000.0,1,Single,0,4,,38,20832.775,1,Canada,47761,47680
44.0,4,F,15,11.0,Apartment,2,EMI,52.0,20.0,2000.0,1,,1,2,MNC,38,156836.043,1,Canada,18526,47682
43.0,4,F,9,14.0,Trailer,0,Not Applied,47.0,20.0,2000.0,2,Separated,0,3,MNC,38,105623.465,0,Canada,36206,47686
30.0,4,F,9,14.0,Apartment,3,EMI,47.0,20.0,2000.0,1,Single,0,3,Self-employed,38,184213.758,1,Canada,17198,47687
36.0,4,F,11,10.0,Condo,2,Not Applied,42.0,20.0,2000.0,1,Single,0,2,,38,237719.688,0,Canada,16661,47688
31.0,4,F,11,10.0,Condo,7,EMI,52.0,20.0,2000.0,1,Single,1,2,Self-employed,38,419496.97799999994,0,Canada,49206,47690
17.0,4,M,15,11.0,Apartment,0,EMI,22.0,20.0,2000.0,2,Separated,1,2,Self-employed,38,139430.61800000002,0,Canada,48100,47692
35.0,4,F,11,10.0,Bungalow,13,Critical,77.0,20.0,2000.0,1,Single,1,3,Self-employed,38,56833.306,0,Canada,38895,47694
31.0,4,F,11,10.0,Bungalow,6,EMI,,20.0,2000.0,1,Single,1,2,Self-employed,38,232744.083,1,Canada,11116,47698
44.0,2,M,15,11.0,,6,EMI,42.0,20.0,2000.0,2,,1,3,MNC,38,145657.196,0,Canada,20075,47700
20.0,4,M,11,10.0,Apartment,11,EMI,38.0,20.0,2000.0,4,Separated,1,3,MNC,38,180116.078,0,Canada,14684,47702
51.0,4,F,12,15.0,Bungalow,11,EMI,42.0,20.0,2000.0,1,Single,0,3,Self-employed,38,155775.646,0,Canada,20109,47703
57.0,2,F,11,10.0,Trailer,0,Not Applied,42.0,20.0,2000.0,1,Single,1,3,,38,182856.225,0,Canada,26029,47704
34.0,4,F,8,12.0,Bungalow,9,EMI,,20.0,2000.0,2,Separated,1,4,MNC,38,261384.522,0,Canada,38466,47705
59.0,4,F,2,9.0,Bungalow,10,EMI,39.0,20.0,2000.0,2,Married,0,2,MNC,4,224818.699,0,Canada,37144,47707
33.0,4,F,7,13.0,Bungalow,11,EMI,47.0,20.0,3887.0,1,,0,3,MNC,38,108818.936,1,Canada,47865,47709
39.0,4,M,11,10.0,Bungalow,7,EMI,42.0,20.0,2000.0,6,Single,0,2,Self-employed,38,16276.495,0,Canada,37487,47710
24.0,4,F,11,10.0,Condo,2,EMI,42.0,20.0,2000.0,4,Separated,1,2,MNC,38,162269.25,0,Canada,40426,47713
25.0,2,F,15,11.0,Trailer,6,EMI,42.0,20.0,2000.0,5,Separated,0,4,MNC,38,263727.848,0,Canada,23797,47714
39.0,4,F,9,14.0,Apartment,3,Critical,57.0,20.0,2000.0,1,Single,1,2,Self-employed,38,34217.725,1,Canada,13847,47715
45.0,4,F,9,14.0,,9,Applied,74.0,20.0,2000.0,1,,1,4,MNC,38,54761.897000000004,0,Canada,32681,47718
21.0,4,M,9,14.0,Slum,11,EMI,,20.0,2000.0,2,Separated,1,4,MNC,38,94437.35699999999,0,Canada,31058,47719
40.0,4,F,7,13.0,,3,Critical,72.0,20.0,2000.0,1,Single,1,4,MNC,38,194495.77899999998,0,Canada,25933,47721
22.0,4,M,11,10.0,Bungalow,3,EMI,52.0,20.0,2000.0,4,Separated,0,4,Self-employed,38,235549.41199999998,0,Canada,27207,47722
20.0,3,F,11,10.0,Slum,13,EMI,42.0,20.0,2000.0,1,Single,1,2,MNC,5,109846.345,0,Canada,17929,47724
36.0,4,F,11,10.0,Slum,13,Critical,52.0,20.0,2000.0,1,Single,1,2,Self-employed,38,249681.14899999998,0,Canada,26152,47725
44.0,4,F,11,10.0,Condo,7,EMI,42.0,20.0,2000.0,2,,0,3,MNC,38,200026.65600000002,0,Canada,36026,47727
15.0,2,M,11,10.0,Bungalow,11,EMI,18.0,20.0,2000.0,4,Separated,0,2,Self-employed,38,206838.467,0,Canada,16696,47729
71.0,4,F,0,7.0,Condo,9,EMI,14.0,20.0,2000.0,2,Separated,0,2,MNC,38,59040.052,0,Canada,10971,47731
55.0,4,F,15,11.0,Apartment,3,EMI,,20.0,2000.0,2,Engaged,0,4,MNC,38,262632.269,0,Canada,21031,47733
52.0,4,F,9,14.0,Bungalow,9,Overdue,72.0,20.0,2000.0,1,Single,1,3,MNC,38,305528.476,0,Canada,46442,47734
21.0,4,F,8,12.0,Slum,4,Critical,42.0,20.0,2000.0,4,,1,4,,38,51309.914000000004,0,Canada,10878,47736
34.0,4,F,9,14.0,Slum,9,EMI,52.0,20.0,2000.0,1,Single,1,4,Self-employed,38,155088.557,1,Canada,40239,47737
30.0,4,F,9,14.0,Apartment,3,Paid,62.0,100019.0,2000.0,1,Single,1,2,Self-employed,38,217852.526,1,Canada,41216,47739
34.0,2,F,1,8.0,Apartment,9,EMI,42.0,20.0,2000.0,2,Separated,0,4,Self-employed,38,349818.785,0,Canada,31589,47741
28.0,4,M,15,11.0,Slum,9,EMI,38.0,20.0,2000.0,2,Separated,1,3,Self-employed,38,326002.63300000003,0,Canada,30013,47742
37.0,4,F,11,10.0,Bungalow,4,Critical,56.0,20.0,2000.0,1,Single,0,4,Self-employed,38,34382.973,0,Canada,34586,47743
34.0,2,M,15,11.0,,11,EMI,40.0,20.0,2000.0,5,Married,0,4,,38,191890.585,0,Canada,10162,47744
63.0,4,F,7,13.0,Condo,0,EMI,22.0,20071.0,2000.0,1,,1,3,Self-employed,38,154831.862,1,Canada,46274,47745
41.0,4,F,9,14.0,,9,EMI,42.0,20.0,2000.0,1,Single,0,2,MNC,38,280780.016,0,Canada,47997,47746
34.0,4,F,11,10.0,,2,EMI,,5033.0,2000.0,1,Single,0,4,Self-employed,38,399749.41,0,Canada,39528,47747
38.0,0,M,11,10.0,Condo,0,Applied,42.0,20.0,2000.0,6,Single,0,3,MNC,38,108863.45,0,Canada,16045,47748
21.0,4,M,15,11.0,Bungalow,7,EMI,57.0,20.0,2000.0,2,Separated,1,4,MNC,38,222840.72600000002,0,Canada,25969,47749
65.0,4,M,11,10.0,,7,EMI,17.0,20.0,2000.0,2,Engaged,1,4,MNC,38,130424.40199999999,0,Canada,10705,47750
46.0,4,F,12,15.0,Slum,9,Applied,52.0,20.0,2000.0,1,Single,1,3,MNC,38,334483.549,1,Canada,44824,47751
57.0,4,F,11,10.0,Apartment,13,EMI,37.0,20.0,2000.0,1,Single,0,2,,38,258876.35199999998,1,Canada,32146,47752
72.0,2,F,4,4.0,,9,EMI,34.0,20.0,2000.0,2,Engaged,0,2,Self-employed,38,100999.49,0,Canada,11025,47753
17.0,4,F,11,10.0,,6,EMI,42.0,20.0,2000.0,2,Separated,1,4,MNC,38,184910.013,0,Canada,17591,47755
22.0,2,M,11,10.0,Bungalow,9,Not Applied,42.0,20.0,2000.0,5,Separated,1,3,MNC,38,58457.697,0,Canada,32077,47756
41.0,4,F,0,7.0,Bungalow,7,Applied,42.0,20.0,2000.0,1,Single,1,2,MNC,38,491661.261,0,Canada,31002,47758
25.0,4,F,11,10.0,Condo,5,EMI,42.0,20.0,2000.0,1,Single,0,2,MNC,38,166539.462,0,Canada,49992,47759
16.0,2,F,0,7.0,Slum,9,EMI,,20.0,2000.0,4,Separated,1,3,MNC,38,203117.883,0,Canada,37406,47761
21.0,4,F,8,12.0,Bungalow,2,Critical,47.0,20.0,2000.0,2,Separated,0,4,MNC,38,452597.338,0,Canada,25309,47762
54.0,4,F,11,10.0,Condo,13,EMI,52.0,20.0,2000.0,2,,0,2,Self-employed,38,219165.168,1,Canada,49316,47763
20.0,4,M,11,10.0,Bungalow,7,Not Applied,42.0,20.0,2000.0,4,Separated,0,3,Self-employed,38,154553.914,0,Canada,21999,47764
59.0,4,M,11,10.0,,11,EMI,40.0,20.0,2000.0,2,Married,1,4,Self-employed,38,245817.12399999998,0,Canada,35469,47765
20.0,4,M,11,10.0,Trailer,11,EMI,37.0,20.0,2000.0,4,Separated,0,2,MNC,38,155587.624,0,Canada,13874,47766
46.0,4,F,12,15.0,Condo,2,EMI,56.0,20.0,2000.0,1,Single,1,2,MNC,38,189488.63,1,Canada,39918,47767
59.0,2,M,1,8.0,Trailer,9,EMI,,20.0,2000.0,5,Engaged,1,2,,38,102682.28,0,Canada,29670,47768
28.0,1,F,14,16.0,,9,EMI,42.0,20.0,2000.0,1,Single,0,3,Self-employed,35,68276.553,0,Canada,21399,47769
70.0,4,F,15,11.0,Condo,10,EMI,42.0,20.0,2000.0,1,Single,1,3,MNC,38,170440.94100000002,0,Canada,26920,47770
47.0,4,F,9,14.0,Bungalow,6,EMI,42.0,20.0,2000.0,1,Single,1,3,MNC,38,278043.297,1,Canada,20175,47773
47.0,4,F,11,10.0,,11,EMI,47.0,20.0,3887.0,1,Single,0,4,Self-employed,38,140641.353,1,Canada,13033,47774
39.0,4,F,15,11.0,Apartment,13,EMI,,20.0,2000.0,2,Married,0,4,MNC,38,252504.80399999997,0,Canada,10066,47775
17.0,4,M,15,11.0,Bungalow,0,EMI,28.0,20.0,2000.0,4,Separated,1,4,MNC,38,106472.106,0,Canada,27427,47777
28.0,4,F,8,12.0,Slum,2,EMI,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,107901.325,0,Canada,39300,47778
43.0,4,F,11,10.0,Condo,9,EMI,4.0,20.0,2000.0,2,,1,3,Self-employed,38,189482.075,0,Canada,35807,47781
20.0,4,F,11,10.0,Bungalow,5,EMI,,20.0,3974.0,5,Separated,1,3,Self-employed,38,166224.84699999998,0,Canada,21793,47782
47.0,4,F,0,7.0,,2,EMI,42.0,20.0,2000.0,1,Single,1,2,MNC,38,80164.542,0,Canada,45166,47783
15.0,4,M,0,7.0,,7,EMI,12.0,20.0,2000.0,4,Separated,1,4,,38,93374.569,0,Canada,28701,47784
44.0,4,F,7,13.0,Slum,2,EMI,47.0,20.0,2000.0,1,Single,0,2,Self-employed,38,72951.271,0,Canada,22740,47785
53.0,4,F,11,10.0,Apartment,11,Paid,46.0,20.0,3573.0,1,Single,0,2,MNC,38,202113.225,0,Canada,19043,47786
26.0,4,F,8,12.0,,11,EMI,42.0,20.0,2000.0,2,Separated,1,2,MNC,38,179331.562,0,Canada,39134,47787
37.0,4,F,14,16.0,Bungalow,9,Paid,42.0,20.0,2000.0,1,Single,1,4,MNC,38,229006.23899999997,1,Canada,48411,47788
34.0,4,F,11,10.0,Trailer,3,Applied,,20.0,2000.0,1,Single,1,3,MNC,38,100033.36,0,Canada,35133,47789
34.0,4,F,11,10.0,Condo,2,EMI,42.0,20.0,2000.0,1,,1,3,Self-employed,38,167767.133,0,Canada,47822,47790
21.0,4,M,11,10.0,Condo,0,Paid,42.0,20.0,2000.0,2,Separated,0,2,MNC,38,297447.18,0,Canada,22859,47791
36.0,2,F,11,10.0,Trailer,10,Applied,42.0,20.0,2000.0,5,Separated,0,4,,38,100498.195,0,Canada,30713,47792
73.0,4,M,0,7.0,Slum,12,EMI,34.0,20.0,2000.0,2,Engaged,0,4,Self-employed,38,178085.383,0,Canada,35282,47793
51.0,4,F,14,16.0,Apartment,3,EMI,47.0,20.0,2000.0,1,Single,0,2,Self-employed,38,287217.024,1,Canada,44925,47794
17.0,4,M,15,11.0,Slum,7,EMI,,20.0,2000.0,4,Separated,1,4,MNC,38,224470.77399999998,0,Canada,23069,47796
37.0,4,F,9,14.0,Slum,9,EMI,62.0,20.0,2000.0,1,Single,0,3,MNC,38,321028.756,0,Canada,24889,47797
21.0,4,F,11,10.0,Slum,9,EMI,42.0,20.0,3573.0,1,Single,0,4,MNC,38,112202.799,0,Canada,24447,47798
29.0,1,M,9,14.0,Apartment,0,Not Applied,42.0,5198.0,2000.0,6,,0,3,MNC,38,83351.868,1,Canada,30812,47799
28.0,4,F,1,8.0,Trailer,2,EMI,42.0,2600.0,2000.0,1,Single,1,4,Self-employed,38,177753.021,0,Canada,16588,47801
40.0,4,M,15,11.0,Trailer,0,EMI,,20.0,2000.0,2,Divorced with Children,1,4,MNC,4,223693.218,0,Canada,34120,47803
53.0,4,F,15,11.0,Apartment,13,Overdue,42.0,20.0,2000.0,2,Married,0,3,MNC,38,281728.17,0,Canada,26500,47804
75.0,4,M,6,6.0,Apartment,7,Critical,42.0,20.0,2000.0,2,Engaged,1,2,Self-employed,8,170487.167,0,Canada,49508,47805
62.0,4,F,11,10.0,Apartment,3,Paid,42.0,20.0,2000.0,1,Single,1,3,Self-employed,11,126569.35800000001,0,Canada,24845,47806
33.0,4,F,15,11.0,Bungalow,11,EMI,52.0,20.0,2000.0,1,Single,0,4,MNC,38,179668.43300000005,0,Canada,43683,47807
17.0,2,F,11,10.0,Slum,7,EMI,27.0,20.0,2000.0,4,,0,4,,38,308882.192,0,Canada,37797,47808
15.0,2,F,2,9.0,Trailer,9,EMI,32.0,20.0,2000.0,4,Separated,1,2,Self-employed,38,133039.674,0,Canada,18795,47809
43.0,4,M,15,11.0,Condo,12,EMI,,20.0,2000.0,5,Married,0,2,MNC,38,147919.076,0,Canada,39981,47810
36.0,4,F,12,15.0,Apartment,12,EMI,22.0,20.0,2000.0,1,Single,1,2,Self-employed,38,39819.215,0,Canada,27851,47811
19.0,4,F,11,10.0,Apartment,6,EMI,42.0,20.0,2000.0,4,Separated,1,2,Self-employed,38,219379.67899999997,0,Canada,43360,47813
43.0,4,F,11,10.0,Bungalow,2,EMI,32.0,20.0,2000.0,1,Single,0,3,Self-employed,38,101342.17599999999,0,Canada,43916,47814
21.0,4,F,0,7.0,Apartment,7,EMI,32.0,20.0,3573.0,1,Single,0,2,MNC,25,358902.315,0,Canada,25944,47815
35.0,4,F,11,10.0,Slum,3,EMI,62.0,20.0,2000.0,1,Single,1,2,,38,115401.635,0,Canada,18189,47816
27.0,4,M,7,13.0,Condo,11,EMI,,20.0,2000.0,4,,0,3,Self-employed,38,355830.095,0,Canada,14553,47817
17.0,2,M,11,10.0,Apartment,9,EMI,22.0,20.0,2000.0,4,Separated,0,3,Self-employed,38,186196.455,0,Canada,10072,47819
42.0,4,F,11,10.0,Trailer,9,EMI,42.0,20.0,2000.0,1,Single,0,3,MNC,38,140745.01,0,Canada,38749,47822
51.0,4,F,12,15.0,Bungalow,3,Applied,,20.0,2000.0,1,Single,1,4,,38,390814.88899999997,0,Canada,19806,47824
21.0,4,M,11,10.0,Trailer,7,EMI,47.0,20.0,2000.0,3,,1,4,MNC,38,137909.175,0,Canada,23809,47826
29.0,4,F,9,14.0,Condo,9,EMI,42.0,20.0,2000.0,1,Single,1,2,Self-employed,38,134720.39800000002,1,Canada,28523,47828
35.0,1,M,14,16.0,Trailer,9,EMI,57.0,20.0,2000.0,2,Separated,1,4,MNC,38,53042.496,1,Canada,13467,47829
55.0,4,F,0,7.0,Apartment,13,EMI,42.0,20.0,2000.0,2,Engaged,1,4,MNC,38,178230.54,0,Canada,17610,47830
48.0,4,M,15,11.0,Slum,3,EMI,42.0,20.0,2000.0,5,Married,1,4,,38,46720.001,0,Canada,47246,47832
45.0,4,F,1,8.0,Condo,7,EMI,52.0,20.0,2000.0,1,Single,1,3,Self-employed,38,110059.44300000001,0,Canada,46722,47833
28.0,4,M,12,15.0,,9,Applied,42.0,20.0,2000.0,2,,1,3,MNC,38,83737.415,0,Canada,18103,47835
16.0,4,F,15,11.0,Slum,5,EMI,32.0,20.0,2000.0,4,Separated,0,2,MNC,38,479513.823,0,Canada,11167,47836
46.0,4,F,1,8.0,Trailer,0,EMI,42.0,20.0,2000.0,2,Married,0,2,Self-employed,38,185074.735,0,Canada,12197,47837
38.0,4,F,15,11.0,Apartment,2,EMI,42.0,20.0,2000.0,2,Separated,0,3,,38,105979.433,0,Canada,10113,47840
33.0,4,M,11,10.0,Trailer,2,EMI,50.0,20.0,2000.0,4,Separated,0,3,Self-employed,38,186028.285,0,Canada,41493,47841
